time,watts,cadence,distance,altitude,lat,lng,velocity_smooth,temp,torque,left_right_balance
2458,268,90,22333.89,7.6,52.219177,4.764678,10.948,21,28,52
2459,278,90,22344.94,7.6,52.219105,4.764569,10.901,21,29,52
2460,276,90,22356.03,7.8,52.219032,4.7644577,10.866,21,29,52
2461,264,90,22366.62,7.8,52.218964,4.7643504,10.826,21,28,50
2462,253,90,22377.2,7.8,52.218895,4.7642417,10.814,21,27,50
2463,251,90,22388.11,7.6,52.218826,4.76413,10.814,21,27,52
2464,257,90,22399.13,7.6,52.218754,4.764018,10.84,21,27,53
2465,263,91,22410.15,7.6,52.21868,4.7639055,10.881,21,28,54
2466,261,91,22420.8,7.6,52.218613,4.763797,10.881,21,27,55
2467,256,90,22431.61,7.6,52.218544,4.7636847,10.876,21,27,56
2468,259,90,22442.47,7.6,52.21848,4.7635703,10.869,21,27,57
2469,280,90,22453.21,7.6,52.218414,4.763456,10.846,21,30,55
2470,296,90,22463.88,7.6,52.21835,4.763341,10.816,21,31,55
2471,283,90,22474.6,7.6,52.218285,4.763223,10.833,21,30,53
2472,270,90,22485.3,7.6,52.218224,4.7631006,10.833,21,29,53
2473,275,90,22496.04,7.6,52.218163,4.762977,10.826,21,29,54
2474,277,90,22506.94,7.6,52.218105,4.76285,10.814,21,29,54
2475,270,91,22517.73,7.6,52.218052,4.762719,10.807,21,28,55
2476,265,90,22528.29,7.4,52.218,4.7625895,10.78,21,28,55
2477,270,90,22539.18,7.4,52.21795,4.762453,10.75,21,29,56
2478,273,90,22549.91,7.6,52.2179,4.7623186,10.739,21,29,56
2479,270,89,22560.24,7.6,52.217854,4.762187,10.715,21,29,56
2480,277,89,22571.03,7.6,52.21781,4.7620463,10.703,21,30,57
2481,289,89,22581.72,7.6,52.21777,4.7619057,10.674,21,31,56
2482,284,89,22591.94,7.6,52.217728,4.7617702,10.631,21,30,57
2483,273,89,22602.37,7.6,52.21769,4.761632,10.62,21,29,58
2484,274,89,22612.85,7.6,52.21765,4.761492,10.603,21,29,58
2485,278,89,22623.49,7.6,52.217617,4.761348,10.603,21,30,57
2486,284,89,22634.06,7.8,52.21758,4.761204,10.603,21,30,57
2487,286,89,22644.52,7.8,52.21754,4.761063,10.603,21,31,56
2488,286,89,22655.06,7.8,52.217506,4.760922,10.603,21,31,55
2489,290,89,22664.96,7.8,52.217472,4.760788,10.603,21,31,54
2490,288,90,22675.34,7.6,52.217434,4.7606473,10.61,21,31,54
2491,274,90,22687.22,7.6,52.217392,4.7604876,10.619,21,29,54
2492,264,89,22697.88,7.6,52.217358,4.760344,10.619,21,28,56
2493,267,90,22708.31,7.6,52.21732,4.760203,10.624,21,28,56
2494,273,90,22719.0,7.6,52.217285,4.760057,10.634,21,29,55
2495,277,90,22729.89,7.6,52.21726,4.759905,10.663,21,29,54
2496,293,90,22740.75,7.6,52.217236,4.7597504,10.703,21,31,51
2497,299,90,22751.43,7.6,52.217216,4.7595963,10.703,21,32,51
2498,285,90,22762.13,7.6,52.217213,4.7594404,10.707,21,30,52
2499,271,90,22772.73,7.6,52.217213,4.7592854,10.71,21,29,52
2500,264,89,22783.44,7.6,52.21722,4.7591295,10.703,21,28,55
2501,266,89,22794.12,7.6,52.217228,4.7589736,10.668,21,29,55
2502,288,89,22804.82,7.8,52.217236,4.7588177,10.646,21,31,55
2503,306,89,22815.61,7.8,52.217247,4.7586603,10.703,21,33,56
2504,296,89,22826.33,7.8,52.217255,4.7585044,10.658,21,32,56
2505,275,89,22836.99,7.8,52.217262,4.758349,10.576,21,30,57
2506,265,88,22847.65,7.8,52.21727,4.7581935,10.561,21,29,57
2507,267,89,22857.99,8.0,52.21728,4.758043,10.556,21,29,56
2508,271,88,22868.54,8.0,52.21729,4.757889,10.528,21,29,56
2509,271,89,22879.28,8.0,52.217297,4.7577324,10.477,21,29,55
2510,279,88,22890.17,8.0,52.217304,4.757574,10.476,21,30,56
2511,287,87,22900.63,8.2,52.217308,4.757421,10.477,21,32,55
2512,276,88,22910.78,8.2,52.21731,4.7572727,10.469,21,30,53
2513,267,87,22921.11,8.2,52.217316,4.7571216,10.464,21,29,55
2514,266,88,22931.44,8.2,52.217316,4.7569704,10.457,21,29,54
2515,272,87,22941.91,8.2,52.21732,4.7568173,10.444,21,30,54
2516,275,88,22952.46,8.0,52.217316,4.756663,10.441,21,30,56
2517,270,87,22962.82,8.0,52.217308,4.756512,10.436,21,30,54
2518,278,88,22973.34,7.8,52.2173,4.7563586,10.436,21,30,53
2519,299,89,22983.93,7.8,52.217293,4.7562046,10.439,21,32,51
2520,301,89,22994.56,7.8,52.21728,4.75605,10.459,21,32,50
2521,274,90,23005.04,7.8,52.21727,4.7558975,10.481,21,29,50
2522,254,90,23015.61,7.8,52.217262,4.7557435,10.491,21,27,50
2523,258,90,23026.15,7.6,52.21725,4.75559,10.516,21,27,50
2524,270,90,23036.94,7.6,52.21724,4.755433,10.531,21,29,51
2525,269,90,23047.65,7.8,52.217228,4.7552776,10.543,21,29,53
2526,252,90,23058.54,8.0,52.21722,4.755119,10.548,21,27,54
2527,245,90,23069.4,8.0,52.217216,4.7549605,10.543,21,26,57
2528,251,90,23080.34,8.0,52.217224,4.7548003,10.602,21,27,58
2529,249,90,23091.13,7.8,52.217228,4.7546425,10.675,21,26,58
2530,256,90,23101.51,7.8,52.217236,4.754491,10.675,21,27,58
2531,283,90,23112.38,7.8,52.21724,4.7543325,10.675,21,30,58
2532,299,90,23123.15,8.0,52.217243,4.7541747,10.675,21,32,57
2533,275,90,23133.87,8.0,52.21725,4.7540183,10.675,21,29,60
2534,222,89,23144.37,8.0,52.217255,4.753865,10.669,21,24,58
2535,126,88,23154.48,8.0,52.21725,4.753717,10.623,21,14,60
2536,134,89,23164.66,8.0,52.217243,4.7535686,10.557,21,14,59
2537,144,91,23174.75,8.0,52.217228,4.753424,10.547,21,15,57
2538,139,93,23184.61,8.2,52.217197,4.753287,10.423,21,14,56
2539,139,93,23194.49,8.2,52.217163,4.7531543,10.177,21,14,54
2540,149,92,23204.13,8.2,52.21712,4.7530313,10.072,21,15,54
2541,148,92,23213.79,8.0,52.217075,4.752914,10.001,21,15,56
2542,140,92,23223.59,8.0,52.21702,4.752802,9.844,21,15,55
2543,139,91,23233.1,8.0,52.216957,4.752702,9.726,21,15,56
2544,143,90,23242.67,8.0,52.216896,4.752611,9.699,21,15,58
2545,150,89,23251.97,8.0,52.216827,4.7525296,9.666,21,16,59
2546,157,85,23261.4,8.0,52.216755,4.752453,9.616,21,18,59
2547,156,81,23271.07,8.0,52.216682,4.752381,9.611,21,18,59
2548,151,81,23280.89,8.0,52.216606,4.7523108,9.6,21,18,58
2549,153,81,23290.69,7.8,52.216526,4.75224,9.572,21,18,57
2550,166,80,23300.54,7.8,52.21645,4.7521667,9.556,21,20,55
2551,177,80,23310.14,8.0,52.21638,4.7520866,9.556,21,21,54
2552,178,80,23319.63,7.8,52.216312,4.7520003,9.556,21,21,53
2553,176,80,23329.5,7.8,52.216244,4.751908,9.563,21,21,53
2554,174,80,23338.98,7.8,52.21618,4.751818,9.567,21,21,54
2555,176,80,23348.41,7.8,52.216114,4.751729,9.556,21,21,54
2556,177,80,23358.11,7.8,52.21605,4.7516394,9.556,21,21,55
2557,174,80,23367.45,7.8,52.215984,4.751553,9.556,21,21,55
2558,169,79,23376.83,7.8,52.21592,4.7514653,9.552,21,20,55
2559,167,78,23386.58,7.8,52.21585,4.7513747,9.531,21,20,55
2560,171,78,23395.92,7.8,52.215786,4.7512865,9.494,21,21,55
2561,176,78,23405.22,7.8,52.21572,4.751199,9.469,21,22,55
2562,180,78,23414.76,7.8,52.21566,4.7511067,9.464,21,22,54
2563,181,78,23424.26,7.6,52.215595,4.7510104,9.456,21,22,55
2564,184,78,23433.42,7.8,52.21554,4.750913,9.444,21,23,55
2565,188,79,23442.9,7.6,52.21549,4.750806,9.441,21,23,55
2566,189,80,23452.46,7.8,52.215435,4.7506924,9.436,21,23,54
2567,186,80,23461.68,7.8,52.215393,4.7505774,9.432,21,22,53
2568,182,80,23471.05,7.8,52.215355,4.7504554,9.425,21,22,52
2569,179,79,23480.24,7.6,52.21532,4.750333,9.425,21,22,52
2570,180,79,23489.23,7.8,52.21529,4.750211,9.398,21,22,54
2571,190,83,23498.55,7.8,52.215263,4.750083,9.353,21,22,53
2572,197,85,23508.12,7.8,52.215233,4.7499514,9.348,21,22,53
2573,194,88,23517.44,7.8,52.215206,4.7498226,9.342,21,21,55
2574,184,88,23526.76,7.8,52.215176,4.749694,9.342,21,20,55
2575,175,88,23536.16,8.0,52.215145,4.7495656,9.335,21,19,58
2576,182,88,23545.42,8.0,52.21511,4.7494416,9.306,21,20,59
2577,200,87,23554.69,8.0,52.215076,4.7493186,9.263,21,22,58
2578,211,87,23563.77,8.0,52.215042,4.749201,9.234,21,23,56
2579,209,87,23572.98,8.0,52.215,4.7490845,9.222,21,23,54
2580,195,88,23581.88,8.0,52.21496,4.7489743,9.222,21,21,52
2581,181,88,23591.14,8.0,52.214912,4.7488604,9.23,21,20,54
2582,176,89,23600.41,7.8,52.214867,4.748745,9.242,21,19,56
2583,172,89,23609.82,7.8,52.214825,4.748626,9.242,21,18,57
2584,170,89,23619.39,7.8,52.21478,4.7485075,9.242,21,18,59
2585,173,88,23628.78,7.8,52.214737,4.7483897,9.253,21,19,59
2586,175,89,23637.95,8.0,52.214695,4.748272,9.28,21,19,60
2587,173,89,23647.29,8.0,52.21466,4.74815,9.3,21,19,60
2588,169,89,23656.58,8.0,52.214626,4.7480235,9.306,21,18,59
2589,168,88,23665.73,8.0,52.214603,4.747896,9.306,21,18,60
2590,170,88,23675.06,8.0,52.21458,4.747764,9.306,21,18,60
2591,176,88,23684.49,8.0,52.214565,4.7476287,9.306,21,19,61
2592,187,87,23693.81,8.0,52.214554,4.7474933,9.306,21,21,59
2593,192,88,23702.91,8.0,52.21455,4.7473607,9.302,21,21,56
2594,191,88,23712.32,8.0,52.21455,4.747223,9.297,21,21,54
2595,185,88,23721.41,8.0,52.214554,4.7470903,9.297,21,20,52
2596,183,88,23730.33,8.0,52.214558,4.7469597,9.271,21,20,51
2597,185,87,23739.5,8.0,52.214565,4.7468257,9.227,21,20,53
2598,185,86,23748.54,8.0,52.214573,4.746695,9.211,21,21,54
2599,185,86,23757.61,8.0,52.214584,4.746563,9.191,21,21,54
2600,186,86,23766.54,8.0,52.214592,4.7464333,9.147,21,21,54
2601,188,87,23775.54,8.2,52.2146,4.746302,9.085,21,21,54
2602,190,86,23784.31,8.2,52.214603,4.7461743,9.048,21,21,54
2603,188,85,23792.93,8.2,52.214607,4.746048,8.998,21,21,55
2604,185,85,23801.74,8.2,52.21461,4.745919,8.981,21,21,55
2605,186,85,23810.81,8.2,52.21461,4.7457867,8.981,21,21,55
2606,195,85,23820.17,8.2,52.21461,4.74565,8.981,21,22,55
2607,207,85,23829.53,8.2,52.214607,4.745513,8.981,21,23,54
2608,213,86,23838.63,8.0,52.214607,4.74538,8.999,21,24,55
2609,212,86,23847.9,8.0,52.214603,4.745244,9.003,21,24,55
2610,210,86,23857.03,8.0,52.2146,4.745111,8.964,21,23,54
2611,210,86,23865.96,8.0,52.2146,4.7449803,8.964,21,23,55
2612,210,86,23874.98,8.0,52.2146,4.744848,8.964,21,23,53
2613,211,85,23884.0,8.0,52.214596,4.744716,8.964,21,24,53
2614,213,85,23892.81,8.0,52.21459,4.744588,8.964,21,24,54
2615,216,85,23901.77,8.2,52.214577,4.7444587,8.964,21,24,55
2616,219,84,23910.9,8.2,52.214558,4.7443285,8.956,21,25,56
2617,217,84,23920.01,8.2,52.214535,4.744201,8.941,21,25,57
2618,209,85,23928.74,8.2,52.214504,4.7440825,8.936,21,23,56
2619,200,84,23937.94,8.4,52.21447,4.743961,8.936,21,23,55
2620,195,85,23947.47,8.4,52.214428,4.7438393,8.936,21,22,54
2621,191,86,23957.03,8.4,52.214382,4.743721,8.948,21,21,54
2622,191,86,23966.06,8.4,52.214333,4.7436147,8.978,21,21,53
2623,198,86,23975.0,8.4,52.21428,4.7435155,9.024,21,22,53
2624,202,86,23984.26,8.4,52.214222,4.7434206,9.072,21,22,53
2625,197,88,23993.32,8.4,52.214157,4.7433376,9.083,21,21,54
2626,189,89,24002.47,8.4,52.214092,4.743261,9.083,21,20,55
2627,186,89,24011.84,8.4,52.21402,4.7431855,9.091,21,20,56
2628,185,89,24021.25,8.4,52.21395,4.743112,9.114,21,20,55
2629,184,89,24030.95,8.4,52.213875,4.743036,9.148,21,20,54
2630,183,90,24040.22,8.4,52.213806,4.742964,9.182,21,19,54
2631,181,89,24049.6,8.4,52.213734,4.742894,9.246,21,19,54
2632,181,89,24059.43,8.2,52.213657,4.7428226,9.337,21,19,54
2633,188,89,24068.99,8.2,52.213585,4.7427516,9.346,21,20,54
2634,200,89,24078.49,8.2,52.21351,4.7426805,9.356,21,21,53
2635,203,89,24088.04,8.2,52.213432,4.74261,9.364,21,22,53
2636,198,89,24097.58,8.2,52.21336,4.7425394,9.38,21,21,53
2637,198,89,24106.88,8.2,52.213287,4.74247,9.397,21,21,53
2638,205,89,24116.14,8.2,52.213215,4.7424035,9.397,21,22,52
2639,212,89,24125.47,8.2,52.213142,4.7423406,9.401,21,23,51
2640,213,90,24134.75,8.2,52.21307,4.742279,9.408,21,23,50
2641,206,89,24144.19,8.2,52.21299,4.742222,9.411,21,22,51
2642,190,90,24153.68,8.2,52.212914,4.742164,9.417,21,20,53
2643,178,90,24163.29,8.2,52.212833,4.7421064,9.417,21,19,56
2644,176,90,24173.1,8.2,52.212753,4.7420464,9.417,21,19,57
2645,176,90,24182.82,8.2,52.212673,4.7419853,9.417,21,19,57
2646,177,90,24192.28,8.2,52.212597,4.7419252,9.42,21,19,56
2647,181,90,24201.79,8.2,52.21252,4.741864,9.422,21,19,55
2648,187,89,24211.13,8.0,52.212444,4.741801,9.417,21,20,54
2649,191,89,24220.7,8.0,52.21237,4.741733,9.417,21,20,54
2650,197,88,24229.85,8.2,52.212303,4.7416654,9.386,21,21,54
2651,207,89,24238.82,8.2,52.212234,4.7415953,9.346,21,22,55
2652,212,89,24248.27,8.2,52.212162,4.7415185,9.353,21,23,55
2653,207,88,24257.77,8.2,52.212093,4.74144,9.349,21,22,54
2654,196,88,24267.07,8.2,52.212025,4.74136,9.339,21,21,53
2655,190,89,24276.39,8.2,52.21196,4.741278,9.323,21,20,52
2656,196,89,24285.64,8.2,52.211895,4.7411942,9.306,21,21,51
2657,204,89,24295.1,8.2,52.211826,4.741105,9.306,21,22,51
2658,206,89,24304.57,8.2,52.21176,4.741014,9.306,21,22,53
2659,204,89,24313.93,8.2,52.2117,4.740923,9.317,21,22,53
2660,202,90,24323.16,8.2,52.21164,4.7408295,9.336,21,21,53
2661,206,90,24332.52,8.2,52.211582,4.7407312,9.346,21,22,54
2662,208,89,24342.13,8.2,52.211525,4.740628,9.353,21,22,53
2663,204,89,24351.7,8.2,52.211464,4.740526,9.345,21,22,54
2664,201,89,24361.08,8.2,52.211407,4.740426,9.341,21,22,54
2665,207,90,24370.61,8.2,52.21135,4.740324,9.36,21,22,54
2666,220,90,24379.92,8.2,52.211292,4.7402244,9.369,21,23,53
2667,224,89,24389.28,8.4,52.211235,4.740127,9.374,21,24,53
2668,217,89,24398.54,8.4,52.211174,4.740032,9.381,21,23,54
2669,209,89,24407.98,8.4,52.211113,4.739936,9.376,21,22,54
2670,200,89,24417.14,8.4,52.211052,4.739845,9.377,21,21,55
2671,192,89,24426.63,8.4,52.210987,4.7397532,9.392,21,21,56
2672,187,90,24436.06,8.4,52.210922,4.739664,9.397,21,20,57
2673,187,89,24445.51,8.2,52.210857,4.739577,9.397,21,20,57
2674,193,90,24454.81,8.4,52.21079,4.739494,9.401,21,20,58
2675,201,89,24464.31,8.4,52.21072,4.739411,9.408,21,22,58
2676,205,90,24473.75,8.4,52.21065,4.7393303,9.419,21,22,57
2677,199,89,24483.32,8.4,52.210583,4.7392516,9.436,21,21,56
2678,190,90,24492.91,8.4,52.21051,4.739175,9.436,21,20,55
2679,186,90,24502.49,8.4,52.210438,4.7391,9.443,21,20,55
2680,185,90,24511.98,8.4,52.210365,4.7390265,9.457,21,20,54
2681,185,91,24521.72,8.4,52.210293,4.7389503,9.475,21,19,54
2682,189,91,24531.56,8.4,52.210217,4.738872,9.506,21,20,53
2683,191,91,24541.28,8.2,52.210144,4.738795,9.557,21,20,52
2684,184,91,24551.37,8.4,52.210068,4.7387166,9.626,21,19,52
2685,172,92,24561.19,8.4,52.20999,4.7386403,9.658,21,18,52
2686,173,91,24570.7,8.4,52.20992,4.7385664,9.658,21,18,51
2687,185,92,24579.93,8.6,52.20985,4.738495,9.662,21,19,51
2688,191,91,24589.37,8.6,52.209778,4.738423,9.667,21,20,51
2689,181,91,24598.98,8.6,52.209705,4.738348,9.667,21,19,52
2690,167,91,24608.88,8.6,52.20963,4.7382708,9.663,21,18,52
2691,161,92,24618.69,8.6,52.209553,4.738193,9.658,21,17,53
2692,161,91,24628.24,8.6,52.20948,4.738117,9.658,21,17,53
2693,163,92,24637.64,8.6,52.20941,4.738044,9.654,21,17,54
2694,164,92,24647.32,8.6,52.209335,4.737971,9.647,21,17,56
2695,160,92,24657.13,8.6,52.20926,4.737897,9.647,21,17,58
2696,156,91,24666.84,8.4,52.209187,4.7378225,9.651,21,16,59
2697,161,91,24676.84,8.4,52.20911,4.7377462,9.658,21,17,60
2698,169,91,24686.72,8.4,52.209034,4.737671,9.658,21,18,59
2699,180,91,24696.33,8.4,52.20896,4.7375975,9.661,21,19,58
2700,197,90,24706.1,8.4,52.208885,4.7375236,9.677,21,21,56
2701,211,90,24715.94,8.4,52.20881,4.737448,9.694,21,22,54
2702,212,91,24725.85,8.4,52.208736,4.737371,9.691,21,22,53
2703,203,92,24735.59,8.4,52.20866,4.737293,9.686,21,21,54
2704,189,92,24745.05,8.4,52.20859,4.737218,9.686,21,20,53
2705,179,92,24754.82,8.4,52.208515,4.737143,9.686,21,19,53
2706,177,91,24764.24,8.4,52.208447,4.7370687,9.679,21,19,53
2707,177,90,24773.81,8.4,52.20837,4.7369933,9.663,21,19,53
2708,176,90,24783.14,8.4,52.2083,4.7369194,9.658,21,19,54
2709,175,90,24792.32,8.4,52.208233,4.736846,9.619,21,19,54
2710,175,90,24801.79,8.4,52.20816,4.736766,9.537,21,19,55
2711,176,89,24811.29,8.4,52.208096,4.736682,9.505,21,19,54
2712,178,90,24820.49,8.4,52.208027,4.7366023,9.486,21,19,53
2713,179,89,24829.86,8.4,52.207962,4.7365212,9.428,21,19,54
2714,180,90,24839.22,8.4,52.207893,4.736439,9.369,21,19,52
2715,181,89,24848.77,8.4,52.207825,4.736353,9.369,21,19,52
2716,179,90,24858.16,8.4,52.20776,4.736265,9.366,21,19,53
2717,178,89,24867.61,8.4,52.207695,4.7361765,9.365,21,19,54
2718,183,90,24876.93,8.4,52.20763,4.736089,9.369,21,19,55
2719,190,88,24886.33,8.4,52.207565,4.736001,9.38,21,21,56
2720,196,88,24895.82,8.4,52.2075,4.735911,9.397,21,21,55
2721,194,89,24905.23,8.6,52.207436,4.7358217,9.402,21,21,54
2722,183,90,24914.42,8.6,52.20737,4.735737,9.412,21,19,55
2723,170,90,24924.06,8.6,52.207306,4.7356496,9.417,21,18,54
2724,164,90,24933.37,8.6,52.207237,4.7355666,9.417,21,17,57
2725,162,89,24942.67,8.6,52.207172,4.735486,9.413,21,17,57
2726,162,88,24951.78,8.6,52.207104,4.7354093,9.408,21,18,57
2727,159,89,24960.78,8.8,52.207035,4.7353354,9.408,21,17,59
2728,155,88,24970.04,8.8,52.206966,4.7352586,9.404,21,17,57
2729,152,88,24979.43,8.8,52.2069,4.7351804,9.39,21,16,57
2730,155,88,24988.6,8.8,52.20683,4.7351055,9.365,21,17,56
2731,161,88,24997.94,8.8,52.20676,4.73503,9.324,21,17,55
2732,163,87,25007.29,8.8,52.206688,4.734957,9.27,21,18,54
2733,164,87,25016.24,8.8,52.20662,4.734895,9.217,21,18,54
2734,171,87,25025.41,8.8,52.206543,4.7348447,9.187,21,19,55
2735,178,87,25034.58,8.8,52.206463,4.7348065,9.175,21,20,55
2736,180,86,25043.63,8.8,52.206383,4.7347784,9.175,21,20,57
2737,179,86,25052.58,9.0,52.206306,4.7347627,9.175,21,20,58
2738,186,86,25061.59,8.8,52.206223,4.73476,9.175,21,21,58
2739,201,87,25070.99,8.8,52.20614,4.7347727,9.175,21,22,59
2740,236,87,25080.19,8.6,52.20606,4.734801,9.175,21,26,56
2741,292,88,25089.5,8.6,52.20598,4.7348356,9.175,21,32,56
2742,328,89,25098.88,8.4,52.205894,4.7348733,9.185,21,35,54
2743,319,90,25108.32,8.4,52.205814,4.734912,9.207,21,34,52
2744,301,91,25118.01,8.4,52.20573,4.734949,9.248,21,32,52
2745,286,92,25127.95,8.4,52.205647,4.734988,9.327,21,30,53
2746,276,93,25137.98,8.2,52.20556,4.7350264,9.411,21,28,53
2747,270,93,25147.78,8.2,52.205475,4.7350636,9.498,21,28,55
2748,267,92,25157.85,8.2,52.205387,4.735101,9.616,21,28,55
2749,273,93,25168.09,8.2,52.205296,4.7351403,9.794,21,28,55
2750,282,92,25177.82,8.2,52.20521,4.735176,9.817,21,29,54
2751,285,92,25187.6,8.2,52.205128,4.7352133,9.844,21,30,53
2752,281,93,25197.63,8.2,52.20504,4.735252,9.861,21,29,53
2753,280,93,25207.54,8.2,52.204952,4.7352905,9.861,21,29,53
2754,280,93,25217.53,8.2,52.20487,4.73533,9.861,21,29,53
2755,286,95,25227.67,8.0,52.20478,4.735372,9.864,21,29,53
2756,299,95,25237.51,8.0,52.204697,4.7354126,9.884,21,30,51
2757,296,95,25246.79,8.0,52.204617,4.735448,9.922,21,30,49
2758,278,95,25256.34,8.0,52.204533,4.7354846,9.952,21,28,48
2759,269,95,25267.65,7.8,52.204433,4.73553,9.967,21,27,48
2760,270,94,25277.57,7.8,52.20435,4.7355695,9.98,21,27,49
2761,269,94,25287.75,7.8,52.20426,4.7356086,9.995,21,27,50
2762,268,94,25297.13,7.8,52.20418,4.7356434,10.0,21,27,52
2763,271,94,25305.91,7.8,52.204105,4.735676,10.0,21,28,51
2764,281,95,25316.53,7.8,52.20401,4.7357163,10.0,21,28,51
2765,291,95,25327.63,7.8,52.203915,4.735758,10.0,21,29,53
2766,289,94,25337.76,7.8,52.203827,4.735794,10.003,21,29,53
2767,285,95,25346.91,8.0,52.203747,4.7358255,10.008,21,29,53
2768,285,94,25355.65,8.0,52.20367,4.7358565,10.008,21,29,53
2769,287,94,25366.22,8.2,52.20358,4.7358947,10.008,21,29,54
2770,287,94,25377.52,8.2,52.20348,4.735936,10.008,21,29,54
2771,287,94,25386.97,8.2,52.203396,4.735971,10.013,21,29,56
2772,286,95,25396.69,8.2,52.203312,4.73601,10.026,21,29,55
2773,287,95,25407.96,8.2,52.203217,4.7360554,10.036,21,29,55
2774,286,96,25418.42,8.0,52.203125,4.7360935,10.036,21,28,55
2775,283,97,25428.73,8.0,52.203033,4.736129,10.052,21,28,53
2776,278,97,25438.65,8.0,52.202946,4.7361636,10.102,21,27,53
2777,275,96,25448.1,8.0,52.202866,4.736197,10.154,21,27,52
2778,279,96,25457.93,8.0,52.20278,4.736232,10.174,21,28,52
2779,284,96,25469.5,7.8,52.20268,4.736274,10.203,21,28,53
2780,285,96,25479.71,7.8,52.202587,4.7363105,10.231,21,28,53
2781,280,97,25489.14,7.8,52.202507,4.736344,10.231,21,28,55
2782,273,97,25498.23,7.8,52.20243,4.736376,10.235,21,27,54
2783,274,96,25509.32,7.8,52.20233,4.7364163,10.245,21,27,52
2784,280,96,25520.9,7.8,52.202232,4.736459,10.25,21,28,51
2785,286,97,25531.31,7.8,52.20214,4.7364945,10.258,21,28,49
2786,287,97,25541.43,8.0,52.202053,4.73653,10.269,21,28,51
2787,281,97,25550.89,8.0,52.20197,4.736562,10.262,21,28,51
2788,275,96,25560.6,8.0,52.201885,4.736595,10.257,21,27,52
2789,269,96,25572.13,8.0,52.201782,4.7366357,10.269,21,27,55
2790,262,96,25581.65,7.8,52.201702,4.7366667,10.269,21,26,55
2791,266,96,25590.62,8.0,52.201622,4.7366967,10.259,21,26,57
2792,272,96,25600.69,7.8,52.201534,4.7367315,10.242,21,27,57
2793,272,96,25610.71,8.0,52.201447,4.736767,10.227,21,27,58
2794,267,95,25621.72,8.0,52.20135,4.7368054,10.196,21,27,56
2795,259,95,25633.28,8.0,52.201252,4.7368455,10.182,21,26,56
2796,255,95,25643.13,8.0,52.201164,4.7368784,10.168,21,26,56
2797,257,95,25652.88,8.0,52.201077,4.736911,10.148,21,26,56
2798,259,95,25663.11,8.0,52.20099,4.736945,10.131,21,26,56
2799,260,94,25673.37,7.8,52.2009,4.7369804,10.123,21,26,54
2800,264,94,25683.31,8.0,52.200813,4.7370152,10.108,21,27,53
2801,263,94,25693.48,8.0,52.200726,4.7370524,10.092,21,27,54
2802,263,94,25703.54,8.0,52.200638,4.737089,10.075,21,27,52
2803,273,95,25713.11,8.0,52.200554,4.737123,10.075,21,27,51
2804,285,95,25723.04,8.0,52.200466,4.737158,10.065,21,29,50
2805,282,95,25733.22,8.0,52.20038,4.7371936,10.047,21,28,51
2806,279,95,25743.47,8.0,52.200287,4.7372284,10.047,21,28,52
2807,286,96,25753.44,8.0,52.2002,4.7372603,10.047,21,28,54
2808,286,95,25763.56,8.0,52.20011,4.7372932,10.058,21,29,56
2809,273,96,25773.61,8.0,52.200027,4.7373276,10.075,21,27,56
2810,266,96,25783.97,8.0,52.199932,4.737364,10.09,21,26,55
2811,266,96,25794.0,8.0,52.199844,4.737397,10.111,21,26,54
2812,267,95,25804.0,8.0,52.19976,4.7374306,10.111,21,27,53
2813,277,95,25813.83,8.0,52.199673,4.737463,10.111,21,28,53
2814,287,94,25823.87,8.0,52.199585,4.737497,10.111,21,29,54
2815,287,95,25834.1,8.0,52.199497,4.737531,10.111,21,29,54
2816,278,95,25844.29,8.0,52.199406,4.737564,10.111,21,28,54
2817,274,95,25854.41,8.0,52.199318,4.7375956,10.108,21,28,54
2818,276,95,25864.17,8.0,52.19923,4.737626,10.098,21,28,54
2819,273,94,25874.1,8.0,52.199142,4.737659,10.088,21,28,54
2820,260,94,25884.05,8.0,52.19906,4.7376904,10.072,21,26,55
2821,256,94,25893.85,8.0,52.19897,4.7377214,10.042,21,26,57
2822,266,93,25903.96,8.0,52.198883,4.7377563,10.012,21,27,56
2823,271,92,25913.83,8.0,52.1988,4.7377934,9.986,21,28,55
2824,268,92,25923.64,8.0,52.19871,4.73783,9.939,21,28,54
2825,269,93,25933.52,8.2,52.198624,4.737864,9.897,21,28,53
2826,274,93,25943.57,8.2,52.198536,4.737898,9.897,21,28,54
2827,281,95,25953.5,8.2,52.198452,4.737933,9.897,21,28,54
2828,290,94,25963.26,8.0,52.198364,4.7379684,9.897,21,29,53
2829,292,95,25973.2,8.0,52.198277,4.7380023,9.897,21,29,52
2830,272,95,25983.43,8.0,52.19819,4.738036,9.93,21,27,51
2831,266,95,25993.77,8.0,52.1981,4.73807,9.992,21,27,49
2832,263,96,26003.51,8.0,52.198013,4.7381024,10.016,21,26,49
2833,260,95,26013.39,8.0,52.197926,4.7381372,10.035,21,26,50
2834,266,95,26023.66,8.0,52.197838,4.7381744,10.054,21,27,52
2835,277,95,26033.96,8.0,52.197746,4.7382107,10.069,21,28,53
2836,283,95,26043.86,8.0,52.197662,4.738244,10.075,21,28,52
2837,283,95,26053.9,8.0,52.197575,4.7382765,10.075,21,28,54
2838,285,95,26063.81,8.2,52.197487,4.738309,10.075,21,29,53
2839,297,95,26073.65,8.2,52.1974,4.738342,10.075,21,30,53
